seconds,estimated_hz,voiced_probability,retained
2.080000000000000071e+00,1.067147916279033382e+02,1.000000081401490604e-02,0.000000000000000000e+00
2.096000000000000085e+00,1.030796940670367974e+02,1.000020633903134053e-02,0.000000000000000000e+00
2.112000000000000099e+00,1.024859987161937767e+02,1.019107549696831282e-02,0.000000000000000000e+00
2.128000000000000114e+00,1.018957227989531020e+02,1.240312479355134591e-02,0.000000000000000000e+00
2.144000000000000128e+00,1.013088466208264720e+02,1.818737573491218187e-02,0.000000000000000000e+00
2.160000000000000142e+00,1.013088466208264720e+02,4.768699308253103453e-02,0.000000000000000000e+00
2.176000000000000156e+00,1.007253506007574089e+02,1.085797707287449732e-01,0.000000000000000000e+00
2.192000000000000171e+00,1.007253506007574089e+02,2.065067991177522710e-01,0.000000000000000000e+00
2.208000000000000185e+00,1.007253506007574089e+02,2.796051653363588185e-01,0.000000000000000000e+00
2.224000000000000199e+00,9.956842127380970453e+01,5.485250542599845458e-01,0.000000000000000000e+00
2.240000000000000213e+00,9.899494936611665707e+01,7.571601330199094759e-01,0.000000000000000000e+00
2.255999999999999783e+00,9.899494936611665707e+01,7.571601330199094759e-01,0.000000000000000000e+00
2.271999999999999797e+00,9.899494936611665707e+01,1.765306086328975455e-01,0.000000000000000000e+00
2.287999999999999812e+00,9.785789539253136127e+01,1.000080278092725476e-02,0.000000000000000000e+00
2.303999999999999826e+00,9.562281797280768103e+01,1.000032860450165983e-02,0.000000000000000000e+00
2.319999999999999840e+00,9.452449623177329840e+01,1.000001622642283407e-02,0.000000000000000000e+00
2.335999999999999854e+00,8.819447349264112290e+01,1.000001622642283580e-02,0.000000000000000000e+00
2.351999999999999869e+00,8.819447349264112290e+01,1.000002785026228580e-02,0.000000000000000000e+00
2.367999999999999883e+00,8.768651070368895262e+01,1.000002785026228580e-02,0.000000000000000000e+00
2.383999999999999897e+00,8.768651070368895262e+01,1.000004700797730087e-02,0.000000000000000000e+00
2.399999999999999911e+00,8.768651070368895262e+01,1.010197459374499035e-02,0.000000000000000000e+00
2.415999999999999925e+00,7.459203511399388731e+01,1.185350539468341298e-02,0.000000000000000000e+00
2.431999999999999940e+00,7.416241660515066769e+01,4.069733156888104969e-02,0.000000000000000000e+00
2.447999999999999954e+00,7.416241660515066769e+01,1.504646013433387775e-01,0.000000000000000000e+00
2.463999999999999968e+00,7.416241660515066769e+01,3.721358982975087049e-01,0.000000000000000000e+00
2.479999999999999982e+00,7.416241660515066769e+01,4.260623290432817845e-01,0.000000000000000000e+00
2.495999999999999996e+00,7.416241660515066769e+01,1.398021038018592774e-02,0.000000000000000000e+00
2.512000000000000011e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
2.528000000000000025e+00,nan,1.240312479355134764e-02,0.000000000000000000e+00
2.544000000000000039e+00,9.899494936611665707e+01,2.616802860893575194e-02,0.000000000000000000e+00
2.560000000000000053e+00,9.899494936611665707e+01,9.203757081218102987e-02,0.000000000000000000e+00
2.576000000000000068e+00,9.899494936611665707e+01,1.504646013433388607e-01,0.000000000000000000e+00
2.592000000000000082e+00,9.899494936611665707e+01,1.765306086328975732e-01,0.000000000000000000e+00
2.608000000000000096e+00,9.899494936611665707e+01,1.765306086328976010e-01,0.000000000000000000e+00
2.624000000000000110e+00,9.899494936611665707e+01,5.485250542599845458e-01,0.000000000000000000e+00
2.640000000000000124e+00,9.899494936611665707e+01,4.849868077159112945e-01,0.000000000000000000e+00
2.656000000000000139e+00,9.899494936611665707e+01,3.721358982975086493e-01,0.000000000000000000e+00
2.672000000000000153e+00,9.899494936611665707e+01,2.796051653363587630e-01,0.000000000000000000e+00
2.688000000000000167e+00,9.899494936611665707e+01,2.065067991177522433e-01,0.000000000000000000e+00
2.704000000000000181e+00,9.899494936611665707e+01,1.765306086328975732e-01,0.000000000000000000e+00
2.720000000000000195e+00,9.956842127380970453e+01,1.000000287110036808e-02,0.000000000000000000e+00
2.736000000000000210e+00,nan,1.000032860450165983e-02,0.000000000000000000e+00
2.751999999999999780e+00,1.204772012142062039e+02,1.000004700797730087e-02,0.000000000000000000e+00
2.767999999999999794e+00,1.197833035955643197e+02,1.000020633903134053e-02,0.000000000000000000e+00
2.783999999999999808e+00,1.190934025331198001e+02,1.000123296498611931e-02,0.000000000000000000e+00
2.799999999999999822e+00,1.190934025331198001e+02,1.000617855533407832e-02,0.000000000000000000e+00
2.815999999999999837e+00,1.190934025331198001e+02,1.001876450976913954e-02,0.000000000000000000e+00
2.831999999999999851e+00,1.184074750084027983e+02,1.003776550292968806e-02,0.000000000000000000e+00
2.847999999999999865e+00,1.177254981355200272e+02,1.082446372823416686e-02,0.000000000000000000e+00
2.863999999999999879e+00,1.184074750084027983e+02,1.398021038018592774e-02,0.000000000000000000e+00
2.879999999999999893e+00,1.190934025331198001e+02,3.010686179419501049e-02,0.000000000000000000e+00
2.895999999999999908e+00,1.184074750084027983e+02,5.607139544589262448e-02,0.000000000000000000e+00
2.911999999999999922e+00,1.184074750084027983e+02,9.203757081218101599e-02,0.000000000000000000e+00
2.927999999999999936e+00,1.184074750084027983e+02,7.797523762294818195e-02,0.000000000000000000e+00
2.943999999999999950e+00,1.184074750084027983e+02,3.489742801962526092e-02,0.000000000000000000e+00
2.959999999999999964e+00,1.190934025331198001e+02,1.818737573491218187e-02,0.000000000000000000e+00
2.975999999999999979e+00,1.184074750084027983e+02,4.768699308253103453e-02,0.000000000000000000e+00
2.991999999999999993e+00,1.184074750084027983e+02,1.085797707287449732e-01,0.000000000000000000e+00
3.008000000000000007e+00,1.184074750084027983e+02,2.065067991177522988e-01,0.000000000000000000e+00
3.024000000000000021e+00,1.184074750084027983e+02,3.233360583906408348e-01,0.000000000000000000e+00
3.040000000000000036e+00,1.184074750084027983e+02,4.260623290432818400e-01,0.000000000000000000e+00
3.056000000000000050e+00,1.184074750084027983e+02,4.849868077159113500e-01,0.000000000000000000e+00
3.072000000000000064e+00,1.184074750084027983e+02,9.459302094659093330e-01,1.000000000000000000e+00
3.088000000000000078e+00,1.184074750084027983e+02,8.911444948731204185e-01,1.000000000000000000e+00
3.104000000000000092e+00,1.184074750084027983e+02,9.459302094659093330e-01,1.000000000000000000e+00
