seconds,estimated_hz,voiced_probability,retained
4.016000000000000014e+00,nan,1.000000000000000021e-02,0.000000000000000000e+00
4.032000000000000028e+00,nan,1.000000000007540170e-02,0.000000000000000000e+00
4.048000000000000043e+00,nan,1.000000000000186851e-02,0.000000000000000000e+00
4.064000000000000057e+00,nan,1.000000000000692349e-02,0.000000000000000000e+00
4.080000000000000071e+00,nan,1.000000000002385092e-02,0.000000000000000000e+00
4.096000000000000085e+00,nan,1.000000000007539996e-02,0.000000000000000000e+00
4.112000000000000099e+00,nan,1.000000000061385987e-02,0.000000000000000000e+00
4.128000000000000114e+00,nan,1.000000000022191297e-02,0.000000000000000000e+00
4.144000000000000128e+00,nan,1.000000000950596914e-02,0.000000000000000000e+00
4.160000000000000142e+00,nan,1.000032860450165983e-02,0.000000000000000000e+00
4.176000000000000156e+00,nan,1.000000000160603496e-02,0.000000000000000000e+00
4.192000000000000171e+00,nan,1.005296754596585705e-02,0.000000000000000000e+00
4.208000000000000185e+00,nan,3.010686179419501049e-02,0.000000000000000000e+00
4.224000000000000199e+00,nan,2.065067991177522710e-01,0.000000000000000000e+00
4.240000000000000213e+00,nan,1.765306086328975455e-01,0.000000000000000000e+00
4.256000000000000227e+00,nan,1.000000041792507496e-02,0.000000000000000000e+00
4.272000000000000242e+00,nan,1.000123296498611931e-02,0.000000000000000000e+00
4.288000000000000256e+00,nan,1.000080278092725476e-02,0.000000000000000000e+00
4.304000000000000270e+00,nan,1.000123296498611931e-02,0.000000000000000000e+00
4.320000000000000284e+00,nan,1.000020633903134053e-02,0.000000000000000000e+00
4.336000000000000298e+00,nan,1.000001622642283580e-02,0.000000000000000000e+00
4.352000000000000313e+00,nan,1.000001622642283580e-02,0.000000000000000000e+00
4.368000000000000327e+00,nan,1.000002785026228580e-02,0.000000000000000000e+00
4.384000000000000341e+00,nan,1.000080278092725476e-02,0.000000000000000000e+00
4.400000000000000355e+00,nan,1.000419105279526898e-02,0.000000000000000000e+00
4.416000000000000369e+00,nan,1.001876450976913781e-02,0.000000000000000000e+00
4.432000000000000384e+00,nan,1.000187304601255107e-02,0.000000000000000000e+00
4.448000000000000398e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
4.464000000000000412e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
4.480000000000000426e+00,3.074130243670585401e+02,1.000020633903133879e-02,0.000000000000000000e+00
4.496000000000000441e+00,3.003917011867910105e+02,1.001306884623897470e-02,0.000000000000000000e+00
4.511999999999999567e+00,3.109849916517249540e+02,1.046753361706990321e-02,0.000000000000000000e+00
4.527999999999999581e+00,3.333054612993895489e+02,1.185350539468341471e-02,0.000000000000000000e+00
4.543999999999999595e+00,3.450594530080276741e+02,1.082446372823416512e-02,0.000000000000000000e+00
4.559999999999999609e+00,3.531248353951036165e+02,1.017905680302365855e-02,0.000000000000000000e+00
